orden_id,linea,producto_id,cantidad_unidades,precio_unitario,descuento_pct,new_key,es_duplicado,new_key_original,motivo_rechazo
ORD-003323,1,P-0029,31,2.88,5,ORD-003323_P-0029_1_31_2.88,True,ORD-003323_P-0029_1_31_2.88,❌ Registro duplicado (CRÍTICO - ORD-003323_P-0029_1_31_2.88 ya existe en data limpia)
ORD-003770,3,P-0108,44,0.0,10,ORD-003770_P-0108_3_44_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-004831,5,P-0064,17,0.0,15,ORD-004831_P-0064_5_17_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-002309,2,P-0017,-3,3.35,0,ORD-002309_P-0017_2_-3_3.35,False,,cantidad_unidades: debe ser > 0 (valor: -3)
ORD-002575,1,P-0044,27,1.8,0,ORD-002575_P-0044_1_27_1.8,True,ORD-002575_P-0044_1_27_1.8,❌ Registro duplicado (CRÍTICO - ORD-002575_P-0044_1_27_1.8 ya existe en data limpia)
ORD-004170,4,P-0016,4,0.0,0,ORD-004170_P-0016_4_4_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-003714,1,P-0118,-11,4.45,15,ORD-003714_P-0118_1_-11_4.45,False,,cantidad_unidades: debe ser > 0 (valor: -11)
ORD-001427,4,P-0014,38,0.0,0,ORD-001427_P-0014_4_38_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-001380,1,P-0112,48,6.36,10,ORD-001380_P-0112_1_48_6.36,True,ORD-001380_P-0112_1_48_6.36,❌ Registro duplicado (CRÍTICO - ORD-001380_P-0112_1_48_6.36 ya existe en data limpia)
ORD-000699,2,P-0027,-9,3.96,0,ORD-000699_P-0027_2_-9_3.96,False,,cantidad_unidades: debe ser > 0 (valor: -9)
ORD-000409,2,P-0052,6,0.0,10,ORD-000409_P-0052_2_6_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-004234,4,P-0077,18,3.81,0,ORD-004234_P-0077_4_18_3.81,True,ORD-004234_P-0077_4_18_3.81,❌ Registro duplicado (CRÍTICO - ORD-004234_P-0077_4_18_3.81 ya existe en data limpia)
ORD-005293,2,P-0116,38,4.0,5,ORD-005293_P-0116_2_38_4.0,True,ORD-005293_P-0116_2_38_4.0,❌ Registro duplicado (CRÍTICO - ORD-005293_P-0116_2_38_4.0 ya existe en data limpia)
ORD-005239,2,P-0018,-5,2.8,5,ORD-005239_P-0018_2_-5_2.8,False,,cantidad_unidades: debe ser > 0 (valor: -5)
ORD-001301,2,P-0004,43,5.57,15,ORD-001301_P-0004_2_43_5.57,True,ORD-001301_P-0004_2_43_5.57,❌ Registro duplicado (CRÍTICO - ORD-001301_P-0004_2_43_5.57 ya existe en data limpia)
ORD-000590,3,P-0024,28,0.0,10,ORD-000590_P-0024_3_28_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-001202,4,P-0045,22,0.0,15,ORD-001202_P-0045_4_22_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-000427,5,P-0002,3,8.17,15,ORD-000427_P-0002_5_3_8.17,True,ORD-000427_P-0002_5_3_8.17,❌ Registro duplicado (CRÍTICO - ORD-000427_P-0002_5_3_8.17 ya existe en data limpia)
ORD-003989,2,P-0032,16,6.22,15,ORD-003989_P-0032_2_16_6.22,True,ORD-003989_P-0032_2_16_6.22,❌ Registro duplicado (CRÍTICO - ORD-003989_P-0032_2_16_6.22 ya existe en data limpia)
ORD-001960,2,P-0119,-2,4.34,5,ORD-001960_P-0119_2_-2_4.34,False,,cantidad_unidades: debe ser > 0 (valor: -2)
ORD-001644,2,P-0116,30,4.04,0,ORD-001644_P-0116_2_30_4.04,True,ORD-001644_P-0116_2_30_4.04,❌ Registro duplicado (CRÍTICO - ORD-001644_P-0116_2_30_4.04 ya existe en data limpia)
ORD-005003,1,P-0028,-1,7.19,8,ORD-005003_P-0028_1_-1_7.19,False,,cantidad_unidades: debe ser > 0 (valor: -1)
ORD-003892,1,P-0021,-12,3.79,15,ORD-003892_P-0021_1_-12_3.79,False,,cantidad_unidades: debe ser > 0 (valor: -12)
ORD-004421,2,P-0119,48,0.0,0,ORD-004421_P-0119_2_48_0.0,True,ORD-004421_P-0119_2_48_0.0,❌ Registro duplicado (CRÍTICO - ORD-004421_P-0119_2_48_0.0 ya existe en data limpia) | precio_unitario: debe ser > 0 (valor: 0.0)
ORD-000906,4,P-0034,30,7.96,0,ORD-000906_P-0034_4_30_7.96,True,ORD-000906_P-0034_4_30_7.96,❌ Registro duplicado (CRÍTICO - ORD-000906_P-0034_4_30_7.96 ya existe en data limpia)
ORD-002935,4,P-0011,6,1.53,0,ORD-002935_P-0011_4_6_1.53,True,ORD-002935_P-0011_4_6_1.53,❌ Registro duplicado (CRÍTICO - ORD-002935_P-0011_4_6_1.53 ya existe en data limpia)
ORD-002636,5,P-0047,-9,6.48,15,ORD-002636_P-0047_5_-9_6.48,False,,cantidad_unidades: debe ser > 0 (valor: -9)
ORD-005192,2,P-0105,40,3.98,15,ORD-005192_P-0105_2_40_3.98,True,ORD-005192_P-0105_2_40_3.98,❌ Registro duplicado (CRÍTICO - ORD-005192_P-0105_2_40_3.98 ya existe en data limpia)
ORD-003159,1,P-0030,40,0.0,10,ORD-003159_P-0030_1_40_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-003674,2,P-0023,1,2.31,0,ORD-003674_P-0023_2_1_2.31,True,ORD-003674_P-0023_2_1_2.31,❌ Registro duplicado (CRÍTICO - ORD-003674_P-0023_2_1_2.31 ya existe en data limpia)
ORD-003989,4,P-0082,10,5.53,8,ORD-003989_P-0082_4_10_5.53,True,ORD-003989_P-0082_4_10_5.53,❌ Registro duplicado (CRÍTICO - ORD-003989_P-0082_4_10_5.53 ya existe en data limpia)
ORD-005066,3,P-0078,30,8.28,0,ORD-005066_P-0078_3_30_8.28,True,ORD-005066_P-0078_3_30_8.28,❌ Registro duplicado (CRÍTICO - ORD-005066_P-0078_3_30_8.28 ya existe en data limpia)
ORD-003875,2,P-0071,6,8.7,15,ORD-003875_P-0071_2_6_8.7,True,ORD-003875_P-0071_2_6_8.7,❌ Registro duplicado (CRÍTICO - ORD-003875_P-0071_2_6_8.7 ya existe en data limpia)
ORD-002767,4,P-0008,23,3.6,15,ORD-002767_P-0008_4_23_3.6,True,ORD-002767_P-0008_4_23_3.6,❌ Registro duplicado (CRÍTICO - ORD-002767_P-0008_4_23_3.6 ya existe en data limpia)
ORD-000247,1,P-0112,24,6.16,10,ORD-000247_P-0112_1_24_6.16,True,ORD-000247_P-0112_1_24_6.16,❌ Registro duplicado (CRÍTICO - ORD-000247_P-0112_1_24_6.16 ya existe en data limpia)
ORD-005634,3,P-0099,-6,4.41,8,ORD-005634_P-0099_3_-6_4.41,False,,cantidad_unidades: debe ser > 0 (valor: -6)
ORD-001134,1,P-0057,-12,6.79,0,ORD-001134_P-0057_1_-12_6.79,False,,cantidad_unidades: debe ser > 0 (valor: -12)
ORD-001954,1,P-0091,11,0.0,0,ORD-001954_P-0091_1_11_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-005340,4,P-0069,37,1.47,0,ORD-005340_P-0069_4_37_1.47,True,ORD-005340_P-0069_4_37_1.47,❌ Registro duplicado (CRÍTICO - ORD-005340_P-0069_4_37_1.47 ya existe en data limpia)
ORD-004784,1,P-0017,19,0.0,0,ORD-004784_P-0017_1_19_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-003496,1,P-0081,-1,7.38,5,ORD-003496_P-0081_1_-1_7.38,False,,cantidad_unidades: debe ser > 0 (valor: -1)
ORD-002071,1,P-0104,42,0.0,0,ORD-002071_P-0104_1_42_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-001973,3,P-0012,35,0.0,15,ORD-001973_P-0012_3_35_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-001889,5,P-0097,34,0.0,10,ORD-001889_P-0097_5_34_0.0,True,ORD-001889_P-0097_5_34_0.0,❌ Registro duplicado (CRÍTICO - ORD-001889_P-0097_5_34_0.0 ya existe en data limpia) | precio_unitario: debe ser > 0 (valor: 0.0)
ORD-003442,3,P-0068,14,1.44,0,ORD-003442_P-0068_3_14_1.44,True,ORD-003442_P-0068_3_14_1.44,❌ Registro duplicado (CRÍTICO - ORD-003442_P-0068_3_14_1.44 ya existe en data limpia)
ORD-005171,6,P-0087,18,0.0,0,ORD-005171_P-0087_6_18_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-003491,2,P-0096,39,5.34,10,ORD-003491_P-0096_2_39_5.34,True,ORD-003491_P-0096_2_39_5.34,❌ Registro duplicado (CRÍTICO - ORD-003491_P-0096_2_39_5.34 ya existe en data limpia)
ORD-004000,4,P-0097,48,0.0,0,ORD-004000_P-0097_4_48_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-001856,1,P-0019,4,0.0,0,ORD-001856_P-0019_1_4_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-001741,5,P-0109,6,6.41,5,ORD-001741_P-0109_5_6_6.41,True,ORD-001741_P-0109_5_6_6.41,❌ Registro duplicado (CRÍTICO - ORD-001741_P-0109_5_6_6.41 ya existe en data limpia)
ORD-001464,3,P-0037,27,7.27,10,ORD-001464_P-0037_3_27_7.27,True,ORD-001464_P-0037_3_27_7.27,❌ Registro duplicado (CRÍTICO - ORD-001464_P-0037_3_27_7.27 ya existe en data limpia)
ORD-004113,3,P-0076,28,0.0,0,ORD-004113_P-0076_3_28_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-002132,2,P-0094,25,0.0,15,ORD-002132_P-0094_2_25_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-002589,2,P-0098,7,4.5,8,ORD-002589_P-0098_2_7_4.5,True,ORD-002589_P-0098_2_7_4.5,❌ Registro duplicado (CRÍTICO - ORD-002589_P-0098_2_7_4.5 ya existe en data limpia)
ORD-004421,1,P-0098,44,4.3,10,ORD-004421_P-0098_1_44_4.3,True,ORD-004421_P-0098_1_44_4.3,❌ Registro duplicado (CRÍTICO - ORD-004421_P-0098_1_44_4.3 ya existe en data limpia)
ORD-000888,4,P-0079,44,0.0,0,ORD-000888_P-0079_4_44_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-003989,1,P-0117,11,4.53,0,ORD-003989_P-0117_1_11_4.53,True,ORD-003989_P-0117_1_11_4.53,❌ Registro duplicado (CRÍTICO - ORD-003989_P-0117_1_11_4.53 ya existe en data limpia)
ORD-003022,2,P-0064,39,6.1,0,ORD-003022_P-0064_2_39_6.1,True,ORD-003022_P-0064_2_39_6.1,❌ Registro duplicado (CRÍTICO - ORD-003022_P-0064_2_39_6.1 ya existe en data limpia)
ORD-000304,3,P-0027,48,3.67,0,ORD-000304_P-0027_3_48_3.67,True,ORD-000304_P-0027_3_48_3.67,❌ Registro duplicado (CRÍTICO - ORD-000304_P-0027_3_48_3.67 ya existe en data limpia)
ORD-003733,1,P-0015,6,3.42,8,ORD-003733_P-0015_1_6_3.42,True,ORD-003733_P-0015_1_6_3.42,❌ Registro duplicado (CRÍTICO - ORD-003733_P-0015_1_6_3.42 ya existe en data limpia)
ORD-004181,1,P-0011,16,1.54,8,ORD-004181_P-0011_1_16_1.54,True,ORD-004181_P-0011_1_16_1.54,❌ Registro duplicado (CRÍTICO - ORD-004181_P-0011_1_16_1.54 ya existe en data limpia)
ORD-000072,1,P-0078,48,0.0,10,ORD-000072_P-0078_1_48_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-002294,4,P-0053,4,0.0,0,ORD-002294_P-0053_4_4_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-004130,3,P-0043,42,0.0,15,ORD-004130_P-0043_3_42_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-002252,1,P-0054,45,4.98,8,ORD-002252_P-0054_1_45_4.98,True,ORD-002252_P-0054_1_45_4.98,❌ Registro duplicado (CRÍTICO - ORD-002252_P-0054_1_45_4.98 ya existe en data limpia)
ORD-001427,3,P-0037,33,0.0,0,ORD-001427_P-0037_3_33_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-004342,5,P-0018,23,2.89,0,ORD-004342_P-0018_5_23_2.89,True,ORD-004342_P-0018_5_23_2.89,❌ Registro duplicado (CRÍTICO - ORD-004342_P-0018_5_23_2.89 ya existe en data limpia)
ORD-004342,1,P-0048,7,1.58,0,ORD-004342_P-0048_1_7_1.58,True,ORD-004342_P-0048_1_7_1.58,❌ Registro duplicado (CRÍTICO - ORD-004342_P-0048_1_7_1.58 ya existe en data limpia)
ORD-002576,1,P-0052,41,3.77,0,ORD-002576_P-0052_1_41_3.77,True,ORD-002576_P-0052_1_41_3.77,❌ Registro duplicado (CRÍTICO - ORD-002576_P-0052_1_41_3.77 ya existe en data limpia)
ORD-002401,3,P-0092,11,0.0,15,ORD-002401_P-0092_3_11_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-004521,3,P-0036,30,3.25,15,ORD-004521_P-0036_3_30_3.25,True,ORD-004521_P-0036_3_30_3.25,❌ Registro duplicado (CRÍTICO - ORD-004521_P-0036_3_30_3.25 ya existe en data limpia)
ORD-004477,2,P-0036,48,0.0,0,ORD-004477_P-0036_2_48_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-000631,1,P-0085,43,7.53,0,ORD-000631_P-0085_1_43_7.53,True,ORD-000631_P-0085_1_43_7.53,❌ Registro duplicado (CRÍTICO - ORD-000631_P-0085_1_43_7.53 ya existe en data limpia)
ORD-001380,6,P-0043,44,4.93,10,ORD-001380_P-0043_6_44_4.93,True,ORD-001380_P-0043_6_44_4.93,❌ Registro duplicado (CRÍTICO - ORD-001380_P-0043_6_44_4.93 ya existe en data limpia)
ORD-000664,1,P-0040,-9,6.65,0,ORD-000664_P-0040_1_-9_6.65,False,,cantidad_unidades: debe ser > 0 (valor: -9)
ORD-002291,5,P-0113,28,2.56,0,ORD-002291_P-0113_5_28_2.56,True,ORD-002291_P-0113_5_28_2.56,❌ Registro duplicado (CRÍTICO - ORD-002291_P-0113_5_28_2.56 ya existe en data limpia)
ORD-001632,2,P-0025,25,3.12,8,ORD-001632_P-0025_2_25_3.12,True,ORD-001632_P-0025_2_25_3.12,❌ Registro duplicado (CRÍTICO - ORD-001632_P-0025_2_25_3.12 ya existe en data limpia)
ORD-004776,1,P-0060,35,4.36,5,ORD-004776_P-0060_1_35_4.36,True,ORD-004776_P-0060_1_35_4.36,❌ Registro duplicado (CRÍTICO - ORD-004776_P-0060_1_35_4.36 ya existe en data limpia)
ORD-000675,4,P-0004,29,0.0,0,ORD-000675_P-0004_4_29_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-000812,5,P-0042,10,2.56,15,ORD-000812_P-0042_5_10_2.56,True,ORD-000812_P-0042_5_10_2.56,❌ Registro duplicado (CRÍTICO - ORD-000812_P-0042_5_10_2.56 ya existe en data limpia)
ORD-005338,6,P-0032,12,0.0,0,ORD-005338_P-0032_6_12_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-002040,2,P-0046,38,0.0,0,ORD-002040_P-0046_2_38_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-000036,2,P-0071,32,0.0,5,ORD-000036_P-0071_2_32_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-001121,4,P-0093,37,4.9,0,ORD-001121_P-0093_4_37_4.9,True,ORD-001121_P-0093_4_37_4.9,❌ Registro duplicado (CRÍTICO - ORD-001121_P-0093_4_37_4.9 ya existe en data limpia)
ORD-003875,1,P-0047,12,6.72,10,ORD-003875_P-0047_1_12_6.72,True,ORD-003875_P-0047_1_12_6.72,❌ Registro duplicado (CRÍTICO - ORD-003875_P-0047_1_12_6.72 ya existe en data limpia)
ORD-003943,1,P-0006,38,0.0,8,ORD-003943_P-0006_1_38_0.0,True,ORD-003943_P-0006_1_38_0.0,❌ Registro duplicado (CRÍTICO - ORD-003943_P-0006_1_38_0.0 ya existe en data limpia) | precio_unitario: debe ser > 0 (valor: 0.0)
ORD-002252,2,P-0039,10,6.53,8,ORD-002252_P-0039_2_10_6.53,True,ORD-002252_P-0039_2_10_6.53,❌ Registro duplicado (CRÍTICO - ORD-002252_P-0039_2_10_6.53 ya existe en data limpia)
ORD-005014,1,P-0117,45,4.26,5,ORD-005014_P-0117_1_45_4.26,True,ORD-005014_P-0117_1_45_4.26,❌ Registro duplicado (CRÍTICO - ORD-005014_P-0117_1_45_4.26 ya existe en data limpia)
ORD-003733,3,P-0051,26,4.6,0,ORD-003733_P-0051_3_26_4.6,True,ORD-003733_P-0051_3_26_4.6,❌ Registro duplicado (CRÍTICO - ORD-003733_P-0051_3_26_4.6 ya existe en data limpia)
ORD-003250,3,P-0075,2,0.0,0,ORD-003250_P-0075_3_2_0.0,True,ORD-003250_P-0075_3_2_0.0,❌ Registro duplicado (CRÍTICO - ORD-003250_P-0075_3_2_0.0 ya existe en data limpia) | precio_unitario: debe ser > 0 (valor: 0.0)
ORD-002214,2,P-0055,24,4.91,5,ORD-002214_P-0055_2_24_4.91,True,ORD-002214_P-0055_2_24_4.91,❌ Registro duplicado (CRÍTICO - ORD-002214_P-0055_2_24_4.91 ya existe en data limpia)
ORD-002494,2,P-0020,44,3.33,15,ORD-002494_P-0020_2_44_3.33,True,ORD-002494_P-0020_2_44_3.33,❌ Registro duplicado (CRÍTICO - ORD-002494_P-0020_2_44_3.33 ya existe en data limpia)
ORD-001117,1,P-0007,47,0.0,0,ORD-001117_P-0007_1_47_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-004776,6,P-0001,31,7.31,8,ORD-004776_P-0001_6_31_7.31,True,ORD-004776_P-0001_6_31_7.31,❌ Registro duplicado (CRÍTICO - ORD-004776_P-0001_6_31_7.31 ya existe en data limpia)
ORD-005340,3,P-0109,9,6.11,15,ORD-005340_P-0109_3_9_6.11,True,ORD-005340_P-0109_3_9_6.11,❌ Registro duplicado (CRÍTICO - ORD-005340_P-0109_3_9_6.11 ya existe en data limpia)
ORD-003306,3,P-0050,32,4.33,10,ORD-003306_P-0050_3_32_4.33,True,ORD-003306_P-0050_3_32_4.33,❌ Registro duplicado (CRÍTICO - ORD-003306_P-0050_3_32_4.33 ya existe en data limpia)
ORD-002227,3,P-0104,6,0.0,5,ORD-002227_P-0104_3_6_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-003674,1,P-0048,29,1.66,0,ORD-003674_P-0048_1_29_1.66,True,ORD-003674_P-0048_1_29_1.66,❌ Registro duplicado (CRÍTICO - ORD-003674_P-0048_1_29_1.66 ya existe en data limpia)
ORD-001456,6,P-0047,-2,6.78,0,ORD-001456_P-0047_6_-2_6.78,False,,cantidad_unidades: debe ser > 0 (valor: -2)
ORD-005326,3,P-0021,4,0.0,0,ORD-005326_P-0021_3_4_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-002231,4,P-0113,24,0.0,0,ORD-002231_P-0113_4_24_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-000503,5,P-0102,25,3.17,0,ORD-000503_P-0102_5_25_3.17,True,ORD-000503_P-0102_5_25_3.17,❌ Registro duplicado (CRÍTICO - ORD-000503_P-0102_5_25_3.17 ya existe en data limpia)
ORD-002973,1,P-0093,17,5.29,5,ORD-002973_P-0093_1_17_5.29,True,ORD-002973_P-0093_1_17_5.29,❌ Registro duplicado (CRÍTICO - ORD-002973_P-0093_1_17_5.29 ya existe en data limpia)
ORD-002237,3,P-0046,28,0.0,10,ORD-002237_P-0046_3_28_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-000612,3,P-0099,1,0.0,8,ORD-000612_P-0099_3_1_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-000906,6,P-0020,34,3.25,0,ORD-000906_P-0020_6_34_3.25,True,ORD-000906_P-0020_6_34_3.25,❌ Registro duplicado (CRÍTICO - ORD-000906_P-0020_6_34_3.25 ya existe en data limpia)
ORD-004881,1,P-0102,15,3.2,5,ORD-004881_P-0102_1_15_3.2,True,ORD-004881_P-0102_1_15_3.2,❌ Registro duplicado (CRÍTICO - ORD-004881_P-0102_1_15_3.2 ya existe en data limpia)
ORD-004214,3,P-0049,25,2.44,15,ORD-004214_P-0049_3_25_2.44,True,ORD-004214_P-0049_3_25_2.44,❌ Registro duplicado (CRÍTICO - ORD-004214_P-0049_3_25_2.44 ya existe en data limpia)
ORD-001859,6,P-0101,-6,4.79,5,ORD-001859_P-0101_6_-6_4.79,False,,cantidad_unidades: debe ser > 0 (valor: -6)
ORD-004458,2,P-0062,-11,2.41,0,ORD-004458_P-0062_2_-11_2.41,False,,cantidad_unidades: debe ser > 0 (valor: -11)
ORD-000138,1,P-0048,21,1.69,10,ORD-000138_P-0048_1_21_1.69,True,ORD-000138_P-0048_1_21_1.69,❌ Registro duplicado (CRÍTICO - ORD-000138_P-0048_1_21_1.69 ya existe en data limpia)
ORD-001501,1,P-0115,32,2.73,0,ORD-001501_P-0115_1_32_2.73,True,ORD-001501_P-0115_1_32_2.73,❌ Registro duplicado (CRÍTICO - ORD-001501_P-0115_1_32_2.73 ya existe en data limpia)
ORD-004931,4,P-0019,25,0.0,15,ORD-004931_P-0019_4_25_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-001218,1,P-0013,1,0.0,8,ORD-001218_P-0013_1_1_0.0,True,ORD-001218_P-0013_1_1_0.0,❌ Registro duplicado (CRÍTICO - ORD-001218_P-0013_1_1_0.0 ya existe en data limpia) | precio_unitario: debe ser > 0 (valor: 0.0)
ORD-000982,1,P-0047,-5,6.75,15,ORD-000982_P-0047_1_-5_6.75,False,,cantidad_unidades: debe ser > 0 (valor: -5)
ORD-005088,1,P-0075,28,5.83,8,ORD-005088_P-0075_1_28_5.83,True,ORD-005088_P-0075_1_28_5.83,❌ Registro duplicado (CRÍTICO - ORD-005088_P-0075_1_28_5.83 ya existe en data limpia)
ORD-005123,6,P-0099,35,4.36,0,ORD-005123_P-0099_6_35_4.36,True,ORD-005123_P-0099_6_35_4.36,❌ Registro duplicado (CRÍTICO - ORD-005123_P-0099_6_35_4.36 ya existe en data limpia)
ORD-002261,2,P-0075,8,5.63,0,ORD-002261_P-0075_2_8_5.63,True,ORD-002261_P-0075_2_8_5.63,❌ Registro duplicado (CRÍTICO - ORD-002261_P-0075_2_8_5.63 ya existe en data limpia)
ORD-003946,3,P-0009,-11,3.81,0,ORD-003946_P-0009_3_-11_3.81,False,,cantidad_unidades: debe ser > 0 (valor: -11)
ORD-005192,3,P-0067,-10,6.05,15,ORD-005192_P-0067_3_-10_6.05,True,ORD-005192_P-0067_3_-10_6.05,❌ Registro duplicado (CRÍTICO - ORD-005192_P-0067_3_-10_6.05 ya existe en data limpia) | cantidad_unidades: debe ser > 0 (valor: -10)
ORD-000376,3,P-0997,26,6.03,0,ORD-000376_P-0997_3_26_6.03,True,ORD-000376_P-0997_3_26_6.03,❌ Registro duplicado (CRÍTICO - ORD-000376_P-0997_3_26_6.03 ya existe en data limpia)
ORD-005144,1,P-0066,2,0.0,0,ORD-005144_P-0066_1_2_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-005596,4,P-0028,-2,7.08,5,ORD-005596_P-0028_4_-2_7.08,False,,cantidad_unidades: debe ser > 0 (valor: -2)
ORD-003614,1,P-0010,23,6.21,8,ORD-003614_P-0010_1_23_6.21,True,ORD-003614_P-0010_1_23_6.21,❌ Registro duplicado (CRÍTICO - ORD-003614_P-0010_1_23_6.21 ya existe en data limpia)
ORD-001782,2,P-0120,-6,4.84,0,ORD-001782_P-0120_2_-6_4.84,False,,cantidad_unidades: debe ser > 0 (valor: -6)
ORD-005192,4,P-0100,43,5.28,8,ORD-005192_P-0100_4_43_5.28,True,ORD-005192_P-0100_4_43_5.28,❌ Registro duplicado (CRÍTICO - ORD-005192_P-0100_4_43_5.28 ya existe en data limpia)
ORD-003737,4,P-0016,31,0.0,0,ORD-003737_P-0016_4_31_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-005111,4,P-0109,-11,6.41,0,ORD-005111_P-0109_4_-11_6.41,False,,cantidad_unidades: debe ser > 0 (valor: -11)
ORD-000331,3,P-0111,27,3.92,0,ORD-000331_P-0111_3_27_3.92,True,ORD-000331_P-0111_3_27_3.92,❌ Registro duplicado (CRÍTICO - ORD-000331_P-0111_3_27_3.92 ya existe en data limpia)
ORD-004818,1,P-0069,16,1.46,0,ORD-004818_P-0069_1_16_1.46,True,ORD-004818_P-0069_1_16_1.46,❌ Registro duplicado (CRÍTICO - ORD-004818_P-0069_1_16_1.46 ya existe en data limpia)
ORD-004382,3,P-0039,7,6.92,0,ORD-004382_P-0039_3_7_6.92,True,ORD-004382_P-0039_3_7_6.92,❌ Registro duplicado (CRÍTICO - ORD-004382_P-0039_3_7_6.92 ya existe en data limpia)
ORD-004408,1,P-0043,15,4.59,5,ORD-004408_P-0043_1_15_4.59,True,ORD-004408_P-0043_1_15_4.59,❌ Registro duplicado (CRÍTICO - ORD-004408_P-0043_1_15_4.59 ya existe en data limpia)
ORD-004469,1,P-0076,26,2.22,0,ORD-004469_P-0076_1_26_2.22,True,ORD-004469_P-0076_1_26_2.22,❌ Registro duplicado (CRÍTICO - ORD-004469_P-0076_1_26_2.22 ya existe en data limpia)
ORD-004626,2,P-0083,37,3.59,0,ORD-004626_P-0083_2_37_3.59,True,ORD-004626_P-0083_2_37_3.59,❌ Registro duplicado (CRÍTICO - ORD-004626_P-0083_2_37_3.59 ya existe en data limpia)
ORD-003250,2,P-0109,33,5.93,0,ORD-003250_P-0109_2_33_5.93,True,ORD-003250_P-0109_2_33_5.93,❌ Registro duplicado (CRÍTICO - ORD-003250_P-0109_2_33_5.93 ya existe en data limpia)
ORD-002420,2,P-0015,25,0.0,0,ORD-002420_P-0015_2_25_0.0,True,ORD-002420_P-0015_2_25_0.0,❌ Registro duplicado (CRÍTICO - ORD-002420_P-0015_2_25_0.0 ya existe en data limpia) | precio_unitario: debe ser > 0 (valor: 0.0)
ORD-002291,2,P-0097,23,6.06,0,ORD-002291_P-0097_2_23_6.06,True,ORD-002291_P-0097_2_23_6.06,❌ Registro duplicado (CRÍTICO - ORD-002291_P-0097_2_23_6.06 ya existe en data limpia)
ORD-005367,3,P-0023,44,0.0,15,ORD-005367_P-0023_3_44_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-002662,4,P-0106,10,4.18,15,ORD-002662_P-0106_4_10_4.18,True,ORD-002662_P-0106_4_10_4.18,❌ Registro duplicado (CRÍTICO - ORD-002662_P-0106_4_10_4.18 ya existe en data limpia)
ORD-002997,2,P-0078,-6,0.0,10,ORD-002997_P-0078_2_-6_0.0,False,,cantidad_unidades: debe ser > 0 (valor: -6) | precio_unitario: debe ser > 0 (valor: 0.0)
ORD-004447,1,P-0069,-4,1.48,15,ORD-004447_P-0069_1_-4_1.48,False,,cantidad_unidades: debe ser > 0 (valor: -4)
ORD-001644,3,P-0092,11,5.96,0,ORD-001644_P-0092_3_11_5.96,True,ORD-001644_P-0092_3_11_5.96,❌ Registro duplicado (CRÍTICO - ORD-001644_P-0092_3_11_5.96 ya existe en data limpia)
ORD-005124,1,P-0064,-5,6.02,8,ORD-005124_P-0064_1_-5_6.02,False,,cantidad_unidades: debe ser > 0 (valor: -5)
ORD-004805,2,P-0046,24,0.0,0,ORD-004805_P-0046_2_24_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
