orden_id,linea,producto_id,cantidad_unidades,precio_unitario,descuento_pct,new_key,es_duplicado,new_key_original
ORD-003360,5,P-0052,30,3.91,0,ORD-003360_P-0052_5_30_3.91,False,
ORD-001855,2,P-0058,17,5.98,15,ORD-001855_P-0058_2_17_5.98,False,
ORD-003166,1,P-0009,26,3.75,0,ORD-003166_P-0009_1_26_3.75,False,
ORD-002918,5,P-0094,43,5.85,0,ORD-002918_P-0094_5_43_5.85,False,
ORD-000313,4,P-0008,17,3.75,5,ORD-000313_P-0008_4_17_3.75,False,
ORD-001419,5,P-0009,34,4.1,8,ORD-001419_P-0009_5_34_4.1,False,
ORD-004970,1,P-0110,13,3.98,8,ORD-004970_P-0110_1_13_3.98,False,
ORD-000008,4,P-0025,21,3.01,0,ORD-000008_P-0025_4_21_3.01,False,
ORD-000063,2,P-0111,39,3.68,0,ORD-000063_P-0111_2_39_3.68,False,
ORD-004962,3,P-0059,20,6.56,0,ORD-004962_P-0059_3_20_6.56,False,
ORD-004944,3,P-0029,7,2.83,15,ORD-004944_P-0029_3_7_2.83,False,
ORD-000886,1,P-0058,14,6.49,0,ORD-000886_P-0058_1_14_6.49,False,
ORD-002700,3,P-0062,33,2.38,0,ORD-002700_P-0062_3_33_2.38,False,
ORD-002733,1,P-0090,22,6.84,15,ORD-002733_P-0090_1_22_6.84,False,
ORD-004209,2,P-0055,32,5.22,15,ORD-004209_P-0055_2_32_5.22,False,
ORD-000213,1,P-0045,19,5.84,0,ORD-000213_P-0045_1_19_5.84,False,
ORD-004049,1,P-0013,9,2.68,0,ORD-004049_P-0013_1_9_2.68,False,
ORD-002587,4,P-0101,6,4.86,0,ORD-002587_P-0101_4_6_4.86,False,
ORD-000932,4,P-0073,4,5.44,0,ORD-000932_P-0073_4_4_5.44,False,
ORD-000722,1,P-0053,37,7.38,0,ORD-000722_P-0053_1_37_7.38,False,
ORD-003735,3,P-0021,37,3.6,0,ORD-003735_P-0021_3_37_3.6,False,
ORD-005059,1,P-0089,24,6.7,5,ORD-005059_P-0089_1_24_6.7,False,
ORD-001870,1,P-0033,23,8.18,0,ORD-001870_P-0033_1_23_8.18,False,
ORD-003709,1,P-0033,23,7.76,5,ORD-003709_P-0033_1_23_7.76,False,
ORD-004623,1,P-0058,4,6.38,10,ORD-004623_P-0058_1_4_6.38,False,
ORD-003040,2,P-0083,46,3.66,8,ORD-003040_P-0083_2_46_3.66,False,
ORD-003596,3,P-0061,45,5.22,0,ORD-003596_P-0061_3_45_5.22,False,
ORD-004310,3,P-0085,14,7.56,0,ORD-004310_P-0085_3_14_7.56,False,
ORD-001067,4,P-0115,5,2.81,0,ORD-001067_P-0115_4_5_2.81,False,
ORD-001866,2,P-0085,32,7.6,15,ORD-001866_P-0085_2_32_7.6,False,
ORD-004176,1,P-0003,6,4.77,8,ORD-004176_P-0003_1_6_4.77,False,
ORD-002613,4,P-0034,14,7.72,10,ORD-002613_P-0034_4_14_7.72,False,
ORD-002841,5,P-0058,20,5.96,0,ORD-002841_P-0058_5_20_5.96,False,
ORD-001647,3,P-0075,47,5.63,5,ORD-001647_P-0075_3_47_5.63,False,
ORD-002048,2,P-0119,31,4.59,0,ORD-002048_P-0119_2_31_4.59,False,
ORD-003644,3,P-0042,20,2.52,8,ORD-003644_P-0042_3_20_2.52,False,
ORD-001719,5,P-0028,14,6.72,10,ORD-001719_P-0028_5_14_6.72,False,
ORD-000940,2,P-0064,46,5.92,15,ORD-000940_P-0064_2_46_5.92,False,
ORD-004353,3,P-0015,24,3.4,15,ORD-004353_P-0015_3_24_3.4,False,
ORD-002758,1,P-0005,38,6.02,0,ORD-002758_P-0005_1_38_6.02,False,
ORD-000457,2,P-0069,16,1.52,10,ORD-000457_P-0069_2_16_1.52,False,
ORD-005442,4,P-0047,6,6.63,0,ORD-005442_P-0047_4_6_6.63,False,
ORD-002372,2,P-0095,36,3.98,0,ORD-002372_P-0095_2_36_3.98,False,
ORD-000415,2,P-0094,39,6.13,5,ORD-000415_P-0094_2_39_6.13,False,
ORD-001655,1,P-0082,8,5.43,8,ORD-001655_P-0082_1_8_5.43,False,
ORD-000633,5,P-0027,5,3.92,0,ORD-000633_P-0027_5_5_3.92,False,
ORD-001863,1,P-0118,19,4.83,0,ORD-001863_P-0118_1_19_4.83,False,
ORD-003759,5,P-0082,31,5.33,5,ORD-003759_P-0082_5_31_5.33,False,
ORD-004387,1,P-0029,37,2.89,0,ORD-004387_P-0029_1_37_2.89,False,
ORD-000768,3,P-0098,8,4.58,0,ORD-000768_P-0098_3_8_4.58,False,
ORD-000026,4,P-0086,37,6.43,0,ORD-000026_P-0086_4_37_6.43,False,
ORD-002133,1,P-0074,21,7.29,0,ORD-002133_P-0074_1_21_7.29,False,
ORD-004184,5,P-0010,2,6.29,0,ORD-004184_P-0010_5_2_6.29,False,
ORD-002203,5,P-0075,37,5.34,8,ORD-002203_P-0075_5_37_5.34,False,
ORD-000143,4,P-0111,36,3.74,0,ORD-000143_P-0111_4_36_3.74,False,
ORD-000158,6,P-0080,35,4.63,10,ORD-000158_P-0080_6_35_4.63,False,
ORD-004641,5,P-0083,1,3.7,10,ORD-004641_P-0083_5_1_3.7,False,
ORD-003815,5,P-0118,32,4.48,10,ORD-003815_P-0118_5_32_4.48,False,
ORD-000706,2,P-0079,36,6.5,0,ORD-000706_P-0079_2_36_6.5,False,
ORD-004472,2,P-0095,16,4.03,10,ORD-004472_P-0095_2_16_4.03,False,
ORD-000512,2,P-0017,41,3.47,0,ORD-000512_P-0017_2_41_3.47,False,
ORD-003435,2,P-0104,44,3.77,5,ORD-003435_P-0104_2_44_3.77,False,
ORD-001489,1,P-0053,27,7.4,5,ORD-001489_P-0053_1_27_7.4,False,
ORD-005569,1,P-0098,44,4.66,15,ORD-005569_P-0098_1_44_4.66,False,
ORD-002943,3,P-0102,7,3.14,0,ORD-002943_P-0102_3_7_3.14,False,
ORD-000539,2,P-0040,47,6.79,15,ORD-000539_P-0040_2_47_6.79,False,
ORD-003276,5,P-0001,26,7.15,0,ORD-003276_P-0001_5_26_7.15,False,
ORD-001263,1,P-0107,41,5.27,8,ORD-001263_P-0107_1_41_5.27,False,
ORD-000698,1,P-0065,20,6.02,0,ORD-000698_P-0065_1_20_6.02,False,
ORD-005035,5,P-0104,41,3.94,10,ORD-005035_P-0104_5_41_3.94,False,
ORD-001866,3,P-0089,47,6.87,5,ORD-001866_P-0089_3_47_6.87,False,
ORD-004390,2,P-0063,29,4.69,10,ORD-004390_P-0063_2_29_4.69,False,
ORD-002447,3,P-0072,19,2.76,0,ORD-002447_P-0072_3_19_2.76,False,
ORD-001952,1,P-0091,33,3.4,0,ORD-001952_P-0091_1_33_3.4,False,
ORD-001084,1,P-0116,46,3.97,0,ORD-001084_P-0116_1_46_3.97,False,
ORD-001006,1,P-0065,24,5.91,10,ORD-001006_P-0065_1_24_5.91,False,
ORD-001921,4,P-0009,1,3.91,5,ORD-001921_P-0009_4_1_3.91,False,
ORD-000196,3,P-0022,1,1.67,0,ORD-000196_P-0022_3_1_1.67,False,
ORD-004243,6,P-0098,38,4.69,8,ORD-004243_P-0098_6_38_4.69,False,
ORD-005619,2,P-0038,43,5.37,8,ORD-005619_P-0038_2_43_5.37,False,
ORD-001739,6,P-0042,34,2.58,8,ORD-001739_P-0042_6_34_2.58,False,
ORD-000415,4,P-0067,9,6.5,0,ORD-000415_P-0067_4_9_6.5,False,
ORD-002364,1,P-0112,4,6.36,0,ORD-002364_P-0112_1_4_6.36,False,
ORD-005249,3,P-0053,23,7.23,0,ORD-005249_P-0053_3_23_7.23,False,
ORD-003263,4,P-0087,19,3.5,0,ORD-003263_P-0087_4_19_3.5,False,
ORD-003910,4,P-0074,12,6.85,15,ORD-003910_P-0074_4_12_6.85,False,
ORD-001782,3,P-0036,46,3.17,0,ORD-001782_P-0036_3_46_3.17,False,
ORD-001498,5,P-0035,4,6.27,10,ORD-001498_P-0035_5_4_6.27,False,
ORD-005322,4,P-0055,3,4.84,0,ORD-005322_P-0055_4_3_4.84,False,
ORD-003127,4,P-0094,22,5.78,0,ORD-003127_P-0094_4_22_5.78,False,
ORD-002302,1,P-0067,33,6.46,5,ORD-002302_P-0067_1_33_6.46,False,
ORD-005243,4,P-0085,15,7.26,5,ORD-005243_P-0085_4_15_7.26,False,
ORD-004908,1,P-0069,7,1.54,0,ORD-004908_P-0069_1_7_1.54,False,
ORD-000541,4,P-0023,31,2.45,0,ORD-000541_P-0023_4_31_2.45,False,
ORD-003602,1,P-0109,22,6.5,0,ORD-003602_P-0109_1_22_6.5,False,
ORD-004336,3,P-0057,36,6.94,15,ORD-004336_P-0057_3_36_6.94,False,
ORD-004964,1,P-0019,13,3.51,8,ORD-004964_P-0019_1_13_3.51,False,
ORD-000017,1,P-0015,13,3.48,0,ORD-000017_P-0015_1_13_3.48,False,
ORD-000777,4,P-0117,26,4.52,0,ORD-000777_P-0117_4_26_4.52,False,
ORD-004913,1,P-0048,25,1.65,10,ORD-004913_P-0048_1_25_1.65,False,
ORD-005140,2,P-0079,15,6.52,8,ORD-005140_P-0079_2_15_6.52,False,
ORD-000562,2,P-0060,33,4.39,0,ORD-000562_P-0060_2_33_4.39,False,
ORD-000936,2,P-0037,27,6.91,0,ORD-000936_P-0037_2_27_6.91,False,
ORD-004197,3,P-0041,17,6.91,8,ORD-004197_P-0041_3_17_6.91,False,
ORD-004536,3,P-0059,36,6.74,0,ORD-004536_P-0059_3_36_6.74,False,
ORD-003259,6,P-0086,25,6.44,5,ORD-003259_P-0086_6_25_6.44,False,
ORD-005298,5,P-0073,5,5.35,15,ORD-005298_P-0073_5_5_5.35,False,
ORD-001282,4,P-0029,30,2.67,0,ORD-001282_P-0029_4_30_2.67,False,
ORD-003764,2,P-0108,22,2.2,5,ORD-003764_P-0108_2_22_2.2,False,
ORD-005193,2,P-0098,36,4.43,0,ORD-005193_P-0098_2_36_4.43,False,
ORD-002308,2,P-0088,20,4.57,0,ORD-002308_P-0088_2_20_4.57,False,
ORD-001962,3,P-0083,17,3.81,0,ORD-001962_P-0083_3_17_3.81,False,
ORD-005218,4,P-0091,2,3.49,0,ORD-005218_P-0091_4_2_3.49,False,
ORD-001658,2,P-0099,10,4.48,8,ORD-001658_P-0099_2_10_4.48,False,
ORD-004416,1,P-0034,41,7.95,5,ORD-004416_P-0034_1_41_7.95,False,
ORD-003382,1,P-0039,26,6.67,0,ORD-003382_P-0039_1_26_6.67,False,
ORD-000265,2,P-0089,24,6.7,0,ORD-000265_P-0089_2_24_6.7,False,
ORD-005135,4,P-0077,47,3.67,0,ORD-005135_P-0077_4_47_3.67,False,
ORD-000318,4,P-0042,25,2.58,0,ORD-000318_P-0042_4_25_2.58,False,
ORD-002416,1,P-0028,19,6.69,5,ORD-002416_P-0028_1_19_6.69,False,
ORD-003543,2,P-0062,35,2.32,0,ORD-003543_P-0062_2_35_2.32,False,
ORD-003365,1,P-0047,28,6.44,10,ORD-003365_P-0047_1_28_6.44,False,
ORD-004781,2,P-0041,34,6.7,0,ORD-004781_P-0041_2_34_6.7,False,
ORD-002506,2,P-0030,27,2.35,10,ORD-002506_P-0030_2_27_2.35,False,
ORD-002652,4,P-0113,23,2.62,0,ORD-002652_P-0113_4_23_2.62,False,
ORD-000915,3,P-0072,5,2.98,8,ORD-000915_P-0072_3_5_2.98,False,
ORD-005269,4,P-0089,20,6.55,0,ORD-005269_P-0089_4_20_6.55,False,
ORD-000636,1,P-0011,44,1.51,0,ORD-000636_P-0011_1_44_1.51,False,
ORD-004743,1,P-0027,18,3.99,5,ORD-004743_P-0027_1_18_3.99,False,
ORD-001948,3,P-0035,48,6.12,0,ORD-001948_P-0035_3_48_6.12,False,
ORD-004740,4,P-0033,35,8.2,8,ORD-004740_P-0033_4_35_8.2,False,
ORD-001485,1,P-0113,7,2.81,8,ORD-001485_P-0113_1_7_2.81,False,
ORD-004581,3,P-0060,47,4.41,15,ORD-004581_P-0060_3_47_4.41,False,
ORD-004779,4,P-0085,28,7.32,0,ORD-004779_P-0085_4_28_7.32,False,
ORD-004256,1,P-0104,34,3.97,0,ORD-004256_P-0104_1_34_3.97,False,
ORD-002351,5,P-0106,37,4.44,15,ORD-002351_P-0106_5_37_4.44,False,
ORD-000517,1,P-0075,2,5.45,0,ORD-000517_P-0075_1_2_5.45,False,
ORD-002938,3,P-0035,13,5.93,0,ORD-002938_P-0035_3_13_5.93,False,
ORD-002805,3,P-0053,47,7.43,8,ORD-002805_P-0053_3_47_7.43,False,
ORD-004706,3,P-0028,8,7.2,15,ORD-004706_P-0028_3_8_7.2,False,
ORD-001342,5,P-0108,39,2.19,0,ORD-001342_P-0108_5_39_2.19,False,
ORD-002781,3,P-0049,45,2.27,0,ORD-002781_P-0049_3_45_2.27,False,
ORD-005087,2,P-0023,5,2.49,0,ORD-005087_P-0023_2_5_2.49,False,
ORD-000400,5,P-0055,24,5.0,0,ORD-000400_P-0055_5_24_5.0,False,
ORD-001284,6,P-0018,8,2.8,0,ORD-001284_P-0018_6_8_2.8,False,
ORD-000403,2,P-0082,47,5.15,8,ORD-000403_P-0082_2_47_5.15,False,
ORD-000457,3,P-0115,41,2.63,0,ORD-000457_P-0115_3_41_2.63,False,
ORD-000670,1,P-0059,34,6.65,0,ORD-000670_P-0059_1_34_6.65,False,
ORD-001643,3,P-0049,10,2.45,10,ORD-001643_P-0049_3_10_2.45,False,
ORD-005282,1,P-0012,41,3.25,0,ORD-005282_P-0012_1_41_3.25,False,
ORD-002627,2,P-0016,27,5.29,0,ORD-002627_P-0016_2_27_5.29,False,
ORD-004316,1,P-0066,38,2.8,10,ORD-004316_P-0066_1_38_2.8,False,
ORD-000169,2,P-0016,39,5.31,0,ORD-000169_P-0016_2_39_5.31,False,
ORD-000424,5,P-0022,3,1.59,0,ORD-000424_P-0022_5_3_1.59,False,
ORD-000267,2,P-0095,13,4.07,5,ORD-000267_P-0095_2_13_4.07,False,
ORD-004010,1,P-0116,43,3.87,5,ORD-004010_P-0116_1_43_3.87,False,
ORD-003011,2,P-0037,7,7.2,8,ORD-003011_P-0037_2_7_7.2,False,
ORD-004887,1,P-0030,4,2.35,0,ORD-004887_P-0030_1_4_2.35,False,
ORD-003408,1,P-0074,3,6.79,8,ORD-003408_P-0074_1_3_6.79,False,
ORD-000053,3,P-0065,7,6.24,15,ORD-000053_P-0065_3_7_6.24,False,
ORD-003641,6,P-0027,20,3.76,0,ORD-003641_P-0027_6_20_3.76,False,
ORD-004728,3,P-0069,8,1.44,5,ORD-004728_P-0069_3_8_1.44,False,
ORD-001748,2,P-0997,32,6.24,5,ORD-001748_P-0997_2_32_6.24,False,
ORD-001632,4,P-0109,12,6.05,5,ORD-001632_P-0109_4_12_6.05,False,
ORD-002783,3,P-0003,19,4.68,0,ORD-002783_P-0003_3_19_4.68,False,
ORD-002326,3,P-0012,1,3.2,0,ORD-002326_P-0012_3_1_3.2,False,
ORD-001690,3,P-0027,33,3.87,0,ORD-001690_P-0027_3_33_3.87,False,
ORD-003163,4,P-0098,20,4.36,15,ORD-003163_P-0098_4_20_4.36,False,
ORD-001702,5,P-0045,36,5.98,8,ORD-001702_P-0045_5_36_5.98,False,
ORD-003986,5,P-0110,28,4.31,10,ORD-003986_P-0110_5_28_4.31,False,
ORD-001720,5,P-0009,3,4.08,0,ORD-001720_P-0009_5_3_4.08,False,
ORD-003528,5,P-0052,3,3.72,0,ORD-003528_P-0052_5_3_3.72,False,
ORD-000020,2,P-0012,20,3.07,0,ORD-000020_P-0012_2_20_3.07,False,
ORD-003733,4,P-0064,40,6.31,8,ORD-003733_P-0064_4_40_6.31,False,
ORD-003352,1,P-0019,36,3.61,0,ORD-003352_P-0019_1_36_3.61,False,
ORD-001109,2,P-0022,36,1.61,8,ORD-001109_P-0022_2_36_1.61,False,
ORD-001422,2,P-0117,40,4.29,5,ORD-001422_P-0117_2_40_4.29,False,
ORD-001355,2,P-0115,40,2.72,10,ORD-001355_P-0115_2_40_2.72,False,
ORD-001109,1,P-0020,46,3.57,10,ORD-001109_P-0020_1_46_3.57,False,
ORD-002770,2,P-0012,15,3.15,5,ORD-002770_P-0012_2_15_3.15,False,
ORD-003234,1,P-0016,48,5.04,0,ORD-003234_P-0016_1_48_5.04,False,
ORD-001439,4,P-0086,13,6.67,5,ORD-001439_P-0086_4_13_6.67,False,
ORD-000477,5,P-0060,12,4.1,8,ORD-000477_P-0060_5_12_4.1,False,
ORD-003253,2,P-0039,36,6.64,8,ORD-003253_P-0039_2_36_6.64,False,
ORD-005418,3,P-0086,25,6.52,0,ORD-005418_P-0086_3_25_6.52,False,
ORD-000948,6,P-0046,21,3.04,10,ORD-000948_P-0046_6_21_3.04,False,
ORD-000909,1,P-0011,6,1.63,0,ORD-000909_P-0011_1_6_1.63,False,
ORD-002440,3,P-0114,5,3.91,0,ORD-002440_P-0114_3_5_3.91,False,
ORD-004626,1,P-0047,24,6.55,8,ORD-004626_P-0047_1_24_6.55,False,
ORD-004515,1,P-0057,32,7.36,5,ORD-004515_P-0057_1_32_7.36,False,
ORD-001605,3,P-0017,43,3.33,0,ORD-001605_P-0017_3_43_3.33,False,
ORD-003369,3,P-0120,36,4.6,0,ORD-003369_P-0120_3_36_4.6,False,
ORD-002905,1,P-0052,45,3.66,0,ORD-002905_P-0052_1_45_3.66,False,
ORD-000244,3,P-0090,47,7.44,8,ORD-000244_P-0090_3_47_7.44,False,
ORD-004035,4,P-0086,14,6.5,15,ORD-004035_P-0086_4_14_6.5,False,
ORD-003982,1,P-0029,17,2.68,0,ORD-003982_P-0029_1_17_2.68,False,
ORD-004798,2,P-0083,10,3.82,0,ORD-004798_P-0083_2_10_3.82,False,
ORD-002452,1,P-0998,33,2.24,10,ORD-002452_P-0998_1_33_2.24,False,
ORD-002406,2,P-0019,2,3.62,5,ORD-002406_P-0019_2_2_3.62,False,
ORD-002100,1,P-0015,28,3.23,0,ORD-002100_P-0015_1_28_3.23,False,
ORD-000249,1,P-0045,47,6.25,8,ORD-000249_P-0045_1_47_6.25,False,
ORD-001933,1,P-0100,21,5.08,0,ORD-001933_P-0100_1_21_5.08,False,
ORD-003542,4,P-0015,47,3.34,0,ORD-003542_P-0015_4_47_3.34,False,
ORD-002563,1,P-0047,31,6.93,0,ORD-002563_P-0047_1_31_6.93,False,
ORD-003570,2,P-0021,48,3.59,10,ORD-003570_P-0021_2_48_3.59,False,
ORD-001011,4,P-0046,20,3.16,10,ORD-001011_P-0046_4_20_3.16,False,
ORD-003627,3,P-0056,47,4.67,10,ORD-003627_P-0056_3_47_4.67,False,
ORD-002587,2,P-0108,10,2.14,0,ORD-002587_P-0108_2_10_2.14,False,
ORD-002865,1,P-0035,21,6.11,0,ORD-002865_P-0035_1_21_6.11,False,
ORD-005414,1,P-0025,43,3.1,8,ORD-005414_P-0025_1_43_3.1,False,
ORD-003494,2,P-0054,18,4.75,8,ORD-003494_P-0054_2_18_4.75,False,
ORD-000900,1,P-0015,20,3.26,8,ORD-000900_P-0015_1_20_3.26,False,
ORD-000346,1,P-0115,4,2.59,5,ORD-000346_P-0115_1_4_2.59,False,
ORD-004277,5,P-0017,16,3.44,5,ORD-004277_P-0017_5_16_3.44,False,
ORD-001984,4,P-0015,45,3.22,0,ORD-001984_P-0015_4_45_3.22,False,
ORD-001370,3,P-0083,24,3.79,0,ORD-001370_P-0083_3_24_3.79,False,
ORD-001072,4,P-0104,39,3.85,0,ORD-001072_P-0104_4_39_3.85,False,
ORD-005034,4,P-0026,30,8.9,0,ORD-005034_P-0026_4_30_8.9,False,
ORD-001916,1,P-0065,33,5.99,10,ORD-001916_P-0065_1_33_5.99,False,
ORD-004995,3,P-0119,28,4.32,5,ORD-004995_P-0119_3_28_4.32,False,
ORD-003650,3,P-0019,43,3.48,8,ORD-003650_P-0019_3_43_3.48,False,
ORD-000671,4,P-0017,45,3.26,8,ORD-000671_P-0017_4_45_3.26,False,
ORD-000325,1,P-0096,14,5.03,0,ORD-000325_P-0096_1_14_5.03,False,
ORD-003446,2,P-0088,30,4.58,0,ORD-003446_P-0088_2_30_4.58,False,
ORD-000158,5,P-0070,37,1.49,10,ORD-000158_P-0070_5_37_1.49,False,
ORD-005588,4,P-0058,18,6.47,10,ORD-005588_P-0058_4_18_6.47,False,
ORD-004742,1,P-0043,37,4.53,10,ORD-004742_P-0043_1_37_4.53,False,
ORD-004017,4,P-0059,10,6.78,8,ORD-004017_P-0059_4_10_6.78,False,
ORD-000318,6,P-0081,18,7.53,0,ORD-000318_P-0081_6_18_7.53,False,
ORD-001451,1,P-0093,4,5.23,8,ORD-001451_P-0093_1_4_5.23,False,
ORD-000754,2,P-0044,32,1.91,0,ORD-000754_P-0044_2_32_1.91,False,
ORD-003210,4,P-0050,44,4.45,0,ORD-003210_P-0050_4_44_4.45,False,
ORD-001223,2,P-0023,5,2.41,10,ORD-001223_P-0023_2_5_2.41,False,
ORD-001493,2,P-0015,8,3.26,0,ORD-001493_P-0015_2_8_3.26,False,
ORD-001708,5,P-0060,31,4.16,10,ORD-001708_P-0060_5_31_4.16,False,
ORD-000228,5,P-0041,22,6.86,0,ORD-000228_P-0041_5_22_6.86,False,
ORD-002004,2,P-0110,12,4.23,15,ORD-002004_P-0110_2_12_4.23,False,
ORD-005567,2,P-0997,13,5.75,0,ORD-005567_P-0997_2_13_5.75,False,
ORD-000942,1,P-0100,45,5.31,0,ORD-000942_P-0100_1_45_5.31,False,
ORD-003635,5,P-0033,35,8.26,5,ORD-003635_P-0033_5_35_8.26,False,
ORD-002208,1,P-0021,36,3.91,5,ORD-002208_P-0021_1_36_3.91,False,
ORD-001449,1,P-0116,6,3.81,15,ORD-001449_P-0116_1_6_3.81,False,
ORD-001987,3,P-0051,6,4.8,0,ORD-001987_P-0051_3_6_4.8,False,
ORD-005328,6,P-0074,16,6.84,0,ORD-005328_P-0074_6_16_6.84,False,
ORD-002013,1,P-0037,32,6.94,0,ORD-002013_P-0037_1_32_6.94,False,
ORD-004193,1,P-0035,7,6.49,5,ORD-004193_P-0035_1_7_6.49,False,
ORD-000277,1,P-0040,6,6.94,0,ORD-000277_P-0040_1_6_6.94,False,
ORD-004859,1,P-0064,7,5.83,15,ORD-004859_P-0064_1_7_5.83,False,
ORD-002881,3,P-0095,36,4.16,0,ORD-002881_P-0095_3_36_4.16,False,
ORD-000860,2,P-0027,47,3.78,8,ORD-000860_P-0027_2_47_3.78,False,
ORD-000161,5,P-0105,44,4.1,0,ORD-000161_P-0105_5_44_4.1,False,
ORD-002963,3,P-0119,24,4.42,8,ORD-002963_P-0119_3_24_4.42,False,
ORD-003832,2,P-0051,46,4.59,0,ORD-003832_P-0051_2_46_4.59,False,
ORD-003831,6,P-0118,34,4.86,0,ORD-003831_P-0118_6_34_4.86,False,
ORD-001531,5,P-0103,43,3.45,10,ORD-001531_P-0103_5_43_3.45,False,
ORD-004064,1,P-0087,48,3.57,0,ORD-004064_P-0087_1_48_3.57,False,
ORD-002958,2,P-0007,45,3.61,10,ORD-002958_P-0007_2_45_3.61,False,
ORD-003342,3,P-0043,24,4.78,0,ORD-003342_P-0043_3_24_4.78,False,
ORD-000811,4,P-0102,14,3.21,0,ORD-000811_P-0102_4_14_3.21,False,
ORD-005109,2,P-0109,32,6.01,0,ORD-005109_P-0109_2_32_6.01,False,
ORD-004928,5,P-0117,45,4.29,10,ORD-004928_P-0117_5_45_4.29,False,
ORD-001114,2,P-0119,38,4.45,0,ORD-001114_P-0119_2_38_4.45,False,
ORD-005579,3,P-0064,9,6.1,15,ORD-005579_P-0064_3_9_6.1,False,
ORD-004459,1,P-0120,36,5.04,8,ORD-004459_P-0120_1_36_5.04,False,
ORD-004704,3,P-0059,39,6.56,0,ORD-004704_P-0059_3_39_6.56,False,
ORD-000503,3,P-0051,5,4.56,0,ORD-000503_P-0051_3_5_4.56,False,
ORD-004296,2,P-0054,9,5.1,10,ORD-004296_P-0054_2_9_5.1,False,
ORD-000366,2,P-0997,17,5.93,0,ORD-000366_P-0997_2_17_5.93,False,
ORD-004377,2,P-0021,6,3.91,5,ORD-004377_P-0021_2_6_3.91,False,
ORD-001640,2,P-0071,40,8.39,0,ORD-001640_P-0071_2_40_8.39,False,
ORD-000307,3,P-0057,2,7.4,8,ORD-000307_P-0057_3_2_7.4,False,
ORD-002429,3,P-0094,4,5.58,10,ORD-002429_P-0094_3_4_5.58,False,
ORD-004627,2,P-0079,21,6.32,8,ORD-004627_P-0079_2_21_6.32,False,
ORD-002135,4,P-0011,46,1.56,0,ORD-002135_P-0011_4_46_1.56,False,
ORD-001256,5,P-0118,3,4.86,0,ORD-001256_P-0118_5_3_4.86,False,
ORD-001928,2,P-0029,21,2.78,0,ORD-001928_P-0029_2_21_2.78,False,
ORD-000229,2,P-0111,2,3.88,15,ORD-000229_P-0111_2_2_3.88,False,
ORD-004801,5,P-0031,26,3.06,0,ORD-004801_P-0031_5_26_3.06,False,
ORD-001985,5,P-0103,14,3.58,8,ORD-001985_P-0103_5_14_3.58,False,
ORD-002652,2,P-0054,18,4.82,0,ORD-002652_P-0054_2_18_4.82,False,
ORD-000930,2,P-0076,6,2.24,0,ORD-000930_P-0076_2_6_2.24,False,
ORD-005010,6,P-0071,5,8.3,10,ORD-005010_P-0071_6_5_8.3,False,
ORD-004000,2,P-0057,48,7.22,0,ORD-004000_P-0057_2_48_7.22,False,
ORD-003161,2,P-0016,44,5.32,5,ORD-003161_P-0016_2_44_5.32,False,
ORD-001737,2,P-0001,38,7.27,0,ORD-001737_P-0001_2_38_7.27,False,
ORD-004939,2,P-0109,11,6.33,15,ORD-004939_P-0109_2_11_6.33,False,
ORD-004624,6,P-0118,5,4.56,10,ORD-004624_P-0118_6_5_4.56,False,
ORD-001648,1,P-0083,15,3.6,5,ORD-001648_P-0083_1_15_3.6,False,
ORD-005559,1,P-0105,36,4.09,0,ORD-005559_P-0105_1_36_4.09,False,
ORD-000344,1,P-0077,40,3.84,5,ORD-000344_P-0077_1_40_3.84,False,
ORD-001825,2,P-0111,20,3.6,8,ORD-001825_P-0111_2_20_3.6,False,
ORD-002626,5,P-0069,9,1.4,15,ORD-002626_P-0069_5_9_1.4,False,
ORD-004633,2,P-0110,26,4.18,8,ORD-004633_P-0110_2_26_4.18,False,
ORD-002260,3,P-0047,37,7.03,0,ORD-002260_P-0047_3_37_7.03,False,
ORD-000651,4,P-0001,26,7.84,15,ORD-000651_P-0001_4_26_7.84,False,
ORD-002133,4,P-0018,6,2.69,8,ORD-002133_P-0018_4_6_2.69,False,
ORD-001965,3,P-0030,37,2.43,0,ORD-001965_P-0030_3_37_2.43,False,
ORD-000146,1,P-0006,43,4.89,15,ORD-000146_P-0006_1_43_4.89,False,
ORD-001036,5,P-0023,20,2.31,15,ORD-001036_P-0023_5_20_2.31,False,
ORD-003287,5,P-0119,31,4.24,0,ORD-003287_P-0119_5_31_4.24,False,
ORD-000176,2,P-0077,44,3.67,0,ORD-000176_P-0077_2_44_3.67,False,
ORD-000711,4,P-0036,4,3.07,0,ORD-000711_P-0036_4_4_3.07,False,
ORD-002599,3,P-0110,31,4.1,0,ORD-002599_P-0110_3_31_4.1,False,
ORD-001548,1,P-0011,5,1.55,15,ORD-001548_P-0011_1_5_1.55,False,
ORD-002118,4,P-0108,43,2.12,8,ORD-002118_P-0108_4_43_2.12,False,
ORD-000681,2,P-0047,6,6.48,15,ORD-000681_P-0047_2_6_6.48,False,
ORD-005249,5,P-0095,42,3.96,5,ORD-005249_P-0095_5_42_3.96,False,
ORD-001212,2,P-0038,15,5.77,5,ORD-001212_P-0038_2_15_5.77,False,
ORD-000386,2,P-0007,35,3.51,0,ORD-000386_P-0007_2_35_3.51,False,
