orden_id,linea,producto_id,cantidad_unidades,precio_unitario,descuento_pct
ORD-004880,3,P-0090,42,6.82,0
ORD-003750,3,P-0047,17,6.89,15
ORD-004754,1,P-0066,28,2.69,0
ORD-001389,4,P-0008,34,3.8,0
ORD-005237,4,P-0003,24,4.69,0
ORD-001696,6,P-0019,4,3.6,5
ORD-003877,2,P-0092,45,5.8,5
ORD-001916,4,P-0094,28,5.86,15
ORD-001303,6,P-0017,28,3.46,0
ORD-000182,3,P-0079,41,6.61,5
ORD-003802,4,P-0060,38,4.09,10
ORD-004211,2,P-0054,20,5.08,8
ORD-003367,1,P-0041,33,6.79,0
ORD-005120,1,P-0110,16,4.06,0
ORD-002601,1,P-0036,11,3.04,0
ORD-002723,2,P-0039,10,6.99,0
ORD-004290,4,P-0066,7,2.68,8
ORD-005436,1,P-0100,25,5.3,15
ORD-005285,1,P-0038,28,5.71,10
ORD-004958,5,P-0089,17,6.83,0
ORD-002217,2,P-0035,40,6.27,15
ORD-000418,5,P-0110,11,4.05,0
ORD-003070,2,P-0098,16,4.68,15
ORD-001704,6,P-0097,23,5.85,5
ORD-001906,3,P-0110,7,4.08,0
ORD-003525,1,P-0085,30,7.75,10
ORD-003369,1,P-0044,47,1.98,0
ORD-003338,2,P-0029,48,2.78,15
ORD-001630,2,P-0029,17,2.75,10
ORD-001456,4,P-0017,7,3.33,0
ORD-000503,5,P-0102,25,3.17,0
ORD-004489,3,P-0091,23,3.32,0
ORD-004003,3,P-0101,38,4.68,0
ORD-004142,2,P-0092,42,6.05,0
ORD-000568,6,P-0098,42,4.4,5
ORD-004816,5,P-0004,46,5.66,15
ORD-000623,1,P-0003,30,0.0,5
ORD-001715,2,P-0010,24,6.06,10
ORD-004303,2,P-0094,18,6.12,5
ORD-000382,2,P-0005,6,5.88,5
ORD-001097,3,P-0025,-9,3.07,15
ORD-001911,2,P-0078,37,8.27,0
ORD-004636,2,P-0103,32,3.6,15
ORD-003450,1,P-0026,15,8.09,0
ORD-000877,1,P-0105,39,4.04,8
ORD-003114,1,P-0083,27,3.72,0
ORD-003727,2,P-0045,17,5.87,15
ORD-003120,3,P-0039,3,6.77,15
ORD-001625,4,P-0005,2,6.13,0
ORD-001601,2,P-0048,47,1.65,5
ORD-003106,5,P-0017,17,3.32,5
ORD-003541,1,P-0043,46,0.0,15
ORD-001529,1,P-0011,41,1.63,0
ORD-005140,6,P-0075,7,0.0,8
ORD-002238,3,P-0055,18,5.27,5
ORD-001769,2,P-0092,15,6.3,10
ORD-004009,3,P-0031,4,3.17,0
ORD-002788,1,P-0016,-1,5.26,15
ORD-001330,6,P-0080,24,4.64,8
ORD-003566,4,P-0039,48,6.94,15
ORD-002094,2,P-0057,15,7.05,5
ORD-002801,4,P-0028,16,6.7,0
ORD-002571,1,P-0052,10,3.88,15
ORD-004384,4,P-0096,20,5.26,8
ORD-005094,3,P-0012,6,2.99,10
ORD-004561,1,P-0063,24,4.97,0
ORD-003357,3,P-0082,25,5.24,10
ORD-004924,4,P-0040,23,6.32,8
ORD-001501,1,P-0115,32,2.73,0
ORD-004506,2,P-0094,39,5.74,15
ORD-002685,1,P-0006,32,5.09,0
ORD-002311,5,P-0060,13,4.14,5
ORD-005493,2,P-0093,10,5.32,5
ORD-000950,2,P-0115,31,2.63,8
ORD-002210,1,P-0018,45,2.68,10
ORD-004379,2,P-0082,36,5.03,0
ORD-000411,1,P-0038,18,5.49,5
ORD-005559,4,P-0020,15,3.41,0
ORD-004714,1,P-0044,41,1.82,0
ORD-002897,1,P-0081,14,6.97,10
ORD-002417,2,P-0021,13,3.85,0
ORD-000143,2,P-0007,36,3.62,8
ORD-002543,5,P-0041,32,6.35,0
ORD-001956,2,P-0072,44,2.9,8
ORD-004036,2,P-0108,18,2.25,5
ORD-001464,3,P-0037,27,7.27,10
ORD-001016,6,P-0109,36,6.37,0
ORD-000962,2,P-0038,37,5.52,8
ORD-003047,4,P-0020,47,3.38,10
ORD-001742,4,P-0019,13,3.58,10
ORD-003270,3,P-0046,38,2.97,10
ORD-003425,2,P-0094,35,5.58,15
ORD-005342,6,P-0077,38,3.78,10
ORD-002895,1,P-0104,38,3.73,15
ORD-004082,5,P-0103,33,3.59,15
ORD-004324,1,P-0027,32,3.97,15
ORD-002976,2,P-0082,44,5.27,5
ORD-002534,2,P-0085,-12,7.51,0
ORD-002068,5,P-0065,3,6.27,0
ORD-001987,2,P-0078,24,8.62,0
ORD-002529,3,P-0001,5,7.73,0
ORD-002079,4,P-0094,3,6.0,5
ORD-002326,1,P-0069,24,1.53,5
ORD-000491,5,P-0120,17,5.05,0
ORD-001144,2,P-0087,5,3.48,10
ORD-002265,2,P-0078,8,8.32,0
ORD-004175,1,P-0028,16,6.89,0
ORD-002363,4,P-0085,38,7.09,10
ORD-005152,3,P-0054,25,5.15,0
ORD-001392,3,P-0066,36,2.9,0
ORD-003361,3,P-0043,-2,4.66,0
ORD-001706,1,P-0058,39,6.44,0
ORD-002901,2,P-0070,9,1.6,5
ORD-001527,4,P-0025,39,3.07,0
ORD-005113,5,P-0018,47,2.81,5
ORD-002912,2,P-0118,26,4.86,0
ORD-004038,2,P-0024,14,3.13,0
ORD-004123,5,P-0072,43,2.75,0
ORD-000984,1,P-0105,38,4.24,15
ORD-000433,2,P-0074,31,6.83,0
ORD-003975,3,P-0107,23,5.22,0
ORD-005342,5,P-0095,28,3.82,0
ORD-002771,1,P-0022,16,1.7,0
ORD-004439,1,P-0055,45,5.18,5
ORD-002276,5,P-0023,23,2.29,15
ORD-001051,6,P-0070,12,1.55,0
ORD-004145,1,P-0056,24,4.86,0
ORD-004168,4,P-0096,36,5.13,0
ORD-001426,4,P-0104,13,3.74,10
ORD-001804,5,P-0041,8,6.43,15
ORD-000331,1,P-0065,10,6.05,0
ORD-002178,3,P-0076,30,2.36,0
ORD-002480,1,P-0090,20,7.42,0
ORD-001473,2,P-0037,14,7.15,0
ORD-002477,2,P-0055,13,4.79,0
ORD-001676,4,P-0051,20,4.72,8
ORD-005344,2,P-0106,11,4.21,0
ORD-003239,6,P-0085,1,7.3,8
ORD-000429,3,P-0042,20,2.45,15
ORD-005078,1,P-0095,33,4.13,10
ORD-000256,5,P-0048,33,1.66,0
ORD-001108,1,P-0008,31,3.47,0
ORD-002611,1,P-0088,23,4.47,8
ORD-004083,3,P-0095,12,4.15,8
ORD-001906,2,P-0063,27,4.83,0
ORD-002395,4,P-0033,46,7.49,0
ORD-005270,6,P-0092,5,5.9,15
ORD-001728,2,P-0107,25,5.26,10
ORD-003452,4,P-0070,45,1.62,10
ORD-001783,6,P-0117,1,4.17,0
ORD-001705,2,P-0064,27,5.89,15
ORD-000305,1,P-0096,20,5.37,15
ORD-003563,5,P-0010,-2,6.19,0
ORD-003304,5,P-0018,13,2.82,8
ORD-000075,2,P-0027,1,3.82,0
ORD-003265,1,P-0115,1,2.8,0
ORD-000801,5,P-0039,17,6.42,0
ORD-001337,2,P-0065,3,6.03,0
ORD-003978,4,P-0094,8,6.07,0
ORD-001179,6,P-0023,10,0.0,10
ORD-000132,1,P-0030,22,2.31,0
ORD-002259,1,P-0118,37,4.63,0
ORD-000639,3,P-0088,45,4.77,0
ORD-002484,1,P-0041,45,6.87,10
ORD-003451,5,P-0101,16,4.62,0
ORD-001721,3,P-0070,7,1.51,10
ORD-005271,2,P-0044,7,1.97,0
ORD-004772,3,P-0006,27,4.71,5
ORD-001665,3,P-0013,9,2.8,8
ORD-005385,4,P-0035,41,6.46,0
ORD-000728,5,P-0027,14,3.76,0
ORD-002703,3,P-0086,45,6.34,0
ORD-004549,1,P-0027,12,3.93,0
ORD-002051,3,P-0070,22,1.63,8
ORD-001136,1,P-0042,32,2.56,0
ORD-000022,3,P-0101,26,4.58,10
ORD-000139,6,P-0003,29,4.82,0
ORD-005242,2,P-0111,18,3.78,15
ORD-003845,2,P-0015,4,3.24,0
ORD-002542,6,P-0040,43,6.38,0
ORD-003374,4,P-0004,11,5.57,8
ORD-003248,2,P-0013,25,2.94,10
ORD-001997,5,P-0119,31,4.49,0
ORD-002237,2,P-0020,37,3.24,10
ORD-002990,1,P-0058,43,5.91,5
ORD-000089,3,P-0090,42,7.1,0
ORD-000031,5,P-0074,35,7.29,10
ORD-000145,1,P-0096,42,5.3,8
ORD-001260,3,P-0062,11,2.42,0
ORD-002082,3,P-0065,9,5.69,8
ORD-002540,1,P-0116,43,4.03,10
ORD-005565,3,P-0048,43,1.6,5
ORD-000777,2,P-0020,5,3.44,5
ORD-002040,5,P-0018,2,2.89,0
ORD-003065,2,P-0086,30,6.71,0
ORD-005007,2,P-0014,40,3.27,0
ORD-000516,4,P-0098,28,4.66,15
ORD-001098,4,P-0106,35,4.12,15
ORD-004350,3,P-0034,37,7.7,10
ORD-000773,2,P-0068,4,1.46,15
ORD-002964,2,P-0064,3,6.18,8
ORD-001278,1,P-0003,3,4.66,0
ORD-002774,1,P-0090,14,7.21,15
ORD-005557,3,P-0055,9,5.14,5
ORD-004321,2,P-0051,42,4.86,0
ORD-004588,6,P-0046,33,3.03,15
ORD-000796,2,P-0022,19,1.71,0
ORD-000993,4,P-0115,30,2.77,10
ORD-001989,1,P-0111,48,3.83,15
ORD-003145,5,P-0038,35,5.44,8
ORD-000259,2,P-0076,1,2.37,0
ORD-005377,2,P-0067,37,6.51,15
ORD-002348,1,P-0028,31,7.2,0
ORD-003199,2,P-0077,4,3.61,0
ORD-004193,2,P-0061,38,5.06,0
ORD-002883,1,P-0049,32,2.35,5
ORD-001644,3,P-0092,11,5.96,0
ORD-000573,4,P-0040,20,6.62,0
ORD-001682,2,P-0096,28,5.33,0
ORD-002552,6,P-0106,36,0.0,0
ORD-004377,1,P-0017,17,3.43,0
ORD-004977,1,P-0023,2,2.45,0
ORD-000183,4,P-0024,19,3.06,8
ORD-005488,1,P-0100,36,5.09,0
ORD-002739,4,P-0014,11,3.41,0
ORD-002510,1,P-0030,45,2.34,0
ORD-003910,5,P-0098,25,4.54,0
ORD-004857,3,P-0085,2,7.59,8
ORD-002400,3,P-0120,29,4.96,5
ORD-002832,1,P-0048,27,1.67,5
ORD-002329,1,P-0113,7,2.75,0
ORD-001241,2,P-0117,3,4.39,0
ORD-004652,2,P-0109,41,6.33,5
ORD-004943,2,P-0009,4,3.91,0
ORD-001930,3,P-0101,18,4.66,0
ORD-005551,2,P-0003,24,4.55,0
ORD-002648,2,P-0029,3,2.78,10
ORD-003138,6,P-0051,43,4.51,8
ORD-002879,2,P-0065,27,6.11,5
ORD-000855,4,P-0009,28,3.76,0
ORD-001821,1,P-0102,36,3.22,0
ORD-002233,2,P-0104,23,3.69,0
ORD-003209,4,P-0095,6,3.86,5
ORD-002259,2,P-0067,10,5.98,0
ORD-003989,1,P-0117,11,4.53,0
ORD-000142,3,P-0110,45,3.99,15
ORD-001403,1,P-0049,14,2.32,0
ORD-003930,1,P-0086,16,0.0,0
ORD-002696,5,P-0114,24,3.9,10
ORD-005165,2,P-0117,30,4.22,8
ORD-000731,1,P-0007,26,3.67,0
ORD-002656,5,P-0072,38,2.76,5
ORD-003246,6,P-0089,31,6.59,5
ORD-002355,2,P-0007,20,3.59,8
ORD-005395,1,P-0120,18,4.62,5
ORD-003693,5,P-0037,6,7.61,8
ORD-003738,1,P-0043,31,4.59,10
ORD-001798,1,P-0092,14,5.87,5
ORD-000362,1,P-0061,9,5.08,8
ORD-005330,6,P-0014,34,3.36,0
ORD-001931,2,P-0047,35,6.85,5
ORD-004213,1,P-0099,10,4.43,5
ORD-005270,1,P-0016,6,5.28,0
ORD-002518,3,P-0105,22,4.03,15
ORD-002801,3,P-0001,10,7.5,10
ORD-001663,4,P-0045,25,0.0,0
ORD-001403,4,P-0022,7,1.7,0
ORD-001114,1,P-0010,26,6.4,5
ORD-004713,6,P-0072,15,2.99,10
ORD-004182,2,P-0062,13,2.47,15
ORD-005234,5,P-0060,11,4.27,0
ORD-000771,1,P-0049,15,2.26,0
ORD-004456,4,P-0020,42,3.35,0
ORD-003961,1,P-0119,40,4.55,8
ORD-001517,5,P-0099,20,4.31,0
ORD-000153,1,P-0069,29,1.49,10
ORD-000752,2,P-0114,47,3.97,8
ORD-000282,5,P-0031,37,3.07,10
ORD-001153,2,P-0114,27,4.07,5
ORD-004601,1,P-0071,10,8.29,15
ORD-003966,1,P-0017,29,3.33,5
ORD-002263,2,P-0076,8,2.38,0
ORD-000288,2,P-0113,43,2.81,0
ORD-001875,1,P-0089,30,6.89,0
ORD-003427,4,P-0032,16,6.09,10
ORD-005440,2,P-0014,24,3.41,5
ORD-001784,2,P-0071,43,8.8,0
ORD-001477,2,P-0010,41,6.1,0
ORD-001896,4,P-0015,9,3.42,5
ORD-003430,2,P-0088,8,4.36,8
ORD-003295,2,P-0046,41,2.91,0
ORD-002595,2,P-0039,2,6.76,0
ORD-004773,4,P-0096,4,5.07,0
ORD-003341,2,P-0088,12,4.75,0
ORD-002974,5,P-0016,44,5.1,10
ORD-004833,1,P-0109,29,6.15,0
ORD-000217,6,P-0040,3,6.42,8
ORD-002974,1,P-0002,45,0.0,8
ORD-002186,3,P-0078,39,7.89,8
ORD-000830,2,P-0117,41,4.42,0
ORD-004878,3,P-0070,36,1.51,0
ORD-001458,2,P-0073,9,5.22,10
ORD-003663,2,P-0088,43,4.42,0
ORD-000280,1,P-0082,20,5.3,0
ORD-005182,1,P-0081,23,6.97,0
ORD-000960,2,P-0068,6,1.52,8
ORD-004976,2,P-0019,26,3.39,0
ORD-003416,1,P-0039,10,6.89,0
ORD-005543,5,P-0034,8,8.11,0
ORD-004388,3,P-0117,45,4.4,10
ORD-002664,4,P-0099,20,4.45,8
ORD-004289,2,P-0050,-8,4.41,0
ORD-004292,1,P-0028,30,6.84,15
ORD-003168,2,P-0048,8,1.61,0
ORD-002788,4,P-0094,41,5.89,5
ORD-005372,3,P-0060,9,4.16,5
ORD-005503,2,P-0033,11,0.0,8
ORD-000568,4,P-0027,9,3.72,0
ORD-004181,3,P-0025,8,3.07,5
ORD-005181,2,P-0058,47,6.48,0
ORD-000158,2,P-0119,13,4.39,8
ORD-002362,1,P-0085,12,7.53,0
ORD-000624,5,P-0066,43,2.88,5
ORD-002280,2,P-0097,2,5.6,8
ORD-000911,5,P-0029,19,2.79,0
ORD-000016,1,P-0049,37,2.41,0
ORD-005575,3,P-0099,32,4.61,0
ORD-001554,1,P-0059,42,6.18,8
ORD-003367,4,P-0039,18,6.43,0
ORD-002561,3,P-0047,45,6.48,15
ORD-004014,4,P-0026,46,8.09,0
ORD-004504,2,P-0017,11,3.33,8
ORD-003488,4,P-0061,26,5.06,0
ORD-002052,1,P-0087,35,3.65,8
ORD-001410,3,P-0020,26,3.29,10
ORD-000715,2,P-0009,19,4.02,0
ORD-003755,1,P-0026,37,8.47,10
ORD-001963,5,P-0054,17,4.98,0
ORD-000289,3,P-0089,37,6.97,10
ORD-003453,5,P-0080,22,4.49,8
ORD-005602,3,P-0010,26,6.62,0
ORD-004085,1,P-0105,37,4.12,8
ORD-003797,2,P-0001,28,7.22,0
ORD-003026,1,P-0007,46,3.6,0
ORD-005077,2,P-0085,2,7.76,10
ORD-005396,3,P-0067,13,6.41,5
ORD-005548,2,P-0012,34,3.05,5
ORD-001255,1,P-0032,36,6.39,8
ORD-003096,4,P-0045,48,6.3,8
ORD-004323,4,P-0062,25,2.43,10
ORD-003737,2,P-0114,34,4.08,0
ORD-005213,1,P-0116,18,3.72,0
ORD-000439,4,P-0072,47,2.9,0
ORD-000647,4,P-0096,25,5.39,8
ORD-002696,3,P-0070,30,1.62,0
ORD-001224,1,P-0095,13,4.12,0
ORD-002057,1,P-0074,14,7.34,0
ORD-000062,3,P-0041,48,6.88,10
ORD-000890,3,P-0033,47,8.0,10
ORD-003769,2,P-0051,16,4.88,0
ORD-002801,1,P-0076,26,2.41,8
ORD-005573,1,P-0043,39,4.59,5
ORD-005496,1,P-0043,25,0.0,0
ORD-004184,1,P-0088,23,4.68,0
ORD-003636,1,P-0102,-2,3.43,10
ORD-003908,3,P-0016,22,4.89,15
ORD-001750,4,P-0089,38,6.89,0
ORD-004884,2,P-0074,45,6.87,5
ORD-001599,1,P-0117,30,4.24,8
ORD-005528,1,P-0001,34,7.34,0
ORD-003849,2,P-0010,37,6.61,15
ORD-001964,1,P-0110,45,4.07,8
ORD-003291,1,P-0086,41,6.51,10
ORD-001021,4,P-0103,46,3.44,0
ORD-002291,2,P-0097,23,6.06,0
ORD-003858,1,P-0058,32,6.08,5
ORD-003412,5,P-0056,13,5.03,0
ORD-004754,4,P-0093,42,5.14,15
ORD-002160,1,P-0082,23,5.3,5
ORD-005466,1,P-0024,14,3.26,5
ORD-005215,5,P-0091,27,3.51,0
ORD-004379,1,P-0010,5,6.35,10
ORD-004566,2,P-0116,42,3.71,0
ORD-003932,1,P-0077,40,3.86,0
ORD-001597,2,P-0095,20,4.08,5
ORD-005620,1,P-0056,3,4.69,0
ORD-001834,5,P-0031,41,3.13,5
ORD-005568,1,P-0038,41,5.58,0
ORD-004901,2,P-0026,23,8.08,5
ORD-002767,4,P-0008,23,3.6,15
ORD-004447,2,P-0097,26,6.13,5
ORD-001775,1,P-0098,29,4.53,0
ORD-005234,2,P-0090,16,7.39,8
ORD-002812,2,P-0094,46,5.8,5
ORD-004258,2,P-0021,45,3.93,0
ORD-003496,3,P-0118,27,4.56,0
ORD-001402,6,P-0056,31,4.89,0
ORD-003469,2,P-0080,28,4.49,8
ORD-004828,2,P-0043,38,4.62,0
ORD-002917,5,P-0040,10,6.32,10
ORD-004200,4,P-0020,26,3.56,8
ORD-002876,2,P-0041,21,6.31,5
ORD-004688,3,P-0017,2,3.49,0
ORD-002263,3,P-0103,39,3.41,0
ORD-004731,1,P-0056,38,4.79,5
ORD-004660,5,P-0049,15,2.38,0
ORD-004380,2,P-0085,38,7.54,0
ORD-004929,2,P-0099,36,4.33,10
ORD-003471,1,P-0014,31,3.18,10
ORD-005519,1,P-0019,11,3.51,10
ORD-004149,2,P-0052,13,3.62,0
ORD-004577,1,P-0078,33,8.04,5
ORD-004556,1,P-0102,27,3.38,0
ORD-002477,1,P-0109,2,6.38,0
ORD-004814,3,P-0024,11,3.18,8
ORD-004381,5,P-0098,11,4.7,0
ORD-001272,2,P-0118,21,4.51,10
ORD-002849,2,P-0088,37,4.59,0
ORD-001142,6,P-0049,40,2.28,10
ORD-005257,3,P-0006,20,4.64,0
ORD-002708,2,P-0037,32,7.02,0
ORD-000145,2,P-0013,35,2.73,15
ORD-001834,4,P-0055,8,5.05,5
ORD-000835,3,P-0020,17,3.56,10
ORD-003803,1,P-0045,3,6.09,0
ORD-003391,1,P-0051,5,4.61,5
ORD-002776,2,P-0108,20,2.16,0
ORD-001430,3,P-0062,18,2.37,10
ORD-005007,1,P-0092,38,5.85,8
ORD-002038,1,P-0111,12,3.91,0
ORD-004978,4,P-0082,32,5.27,8
ORD-005463,5,P-0035,18,6.28,0
ORD-004884,3,P-0064,48,6.33,5
ORD-004049,3,P-0109,30,6.09,8
ORD-000938,1,P-0106,44,4.33,0
ORD-003294,1,P-0082,5,5.11,10
ORD-003677,4,P-0054,47,5.01,0
ORD-001837,2,P-0002,33,8.0,0
ORD-003715,5,P-0028,42,7.26,0
ORD-001895,4,P-0011,5,1.6,15
ORD-003780,1,P-0075,31,0.0,0
ORD-005308,4,P-0013,21,2.89,8
ORD-000114,3,P-0082,38,5.49,15
ORD-004093,3,P-0084,25,4.07,10
ORD-002705,1,P-0012,42,3.2,0
ORD-002468,1,P-0041,2,6.53,0
ORD-001154,1,P-0076,13,2.26,0
ORD-004612,1,P-0058,41,5.9,0
ORD-001555,3,P-0065,25,5.89,0
ORD-000596,5,P-0034,28,7.92,0
ORD-000660,2,P-0086,37,6.84,0
ORD-000363,3,P-0005,34,5.72,15
ORD-004237,5,P-0116,25,3.82,0
ORD-003676,4,P-0058,34,6.24,0
ORD-001915,1,P-0078,32,7.84,0
ORD-000070,1,P-0073,34,5.18,15
ORD-003352,2,P-0053,27,7.51,8
ORD-003167,2,P-0030,45,2.38,8
ORD-001593,3,P-0032,46,6.49,0
ORD-004711,2,P-0102,26,3.23,15
ORD-005122,1,P-0084,21,3.99,0
ORD-004524,5,P-0999,42,2.98,5
ORD-003595,6,P-0046,18,3.13,15
ORD-002844,4,P-0097,14,6.06,15
ORD-004142,3,P-0999,10,2.98,0
ORD-001431,1,P-0082,24,5.17,0
ORD-002174,3,P-0120,24,4.82,0
ORD-003985,2,P-0040,13,6.79,0
ORD-003576,6,P-0037,5,7.13,10
ORD-004976,1,P-0120,30,4.98,0
ORD-003180,2,P-0105,7,4.1,0
ORD-002170,6,P-0056,22,5.03,0
ORD-002213,2,P-0003,42,4.71,5
ORD-000034,1,P-0090,12,7.27,0
ORD-002512,1,P-0044,12,1.91,0
ORD-002782,2,P-0013,7,2.78,0
ORD-005158,1,P-0078,25,7.89,10
ORD-000821,4,P-0017,40,3.52,8
ORD-000900,4,P-0010,10,6.3,0
ORD-004333,1,P-0115,26,2.69,5
ORD-003086,6,P-0053,41,7.14,0
ORD-000381,2,P-0098,9,4.41,10
ORD-003284,1,P-0103,13,3.63,8
ORD-002470,2,P-0049,21,2.45,8
ORD-003447,5,P-0066,23,2.71,8
ORD-003642,4,P-0023,2,0.0,0
ORD-003475,3,P-0057,34,6.94,8
ORD-004630,2,P-0088,24,4.61,0
ORD-001026,1,P-0047,37,6.94,0
ORD-000780,1,P-0087,28,3.58,0
ORD-005244,1,P-0079,34,6.37,8
ORD-003044,4,P-0007,21,3.51,8
ORD-001750,2,P-0034,22,7.39,0
ORD-004084,3,P-0087,22,3.58,15
ORD-000899,4,P-0098,9,4.41,0
ORD-000003,2,P-0078,20,8.37,10
ORD-004482,2,P-0114,36,4.11,0
ORD-003324,4,P-0091,7,3.58,0
ORD-001218,4,P-0101,46,4.87,0
ORD-004516,3,P-0033,16,8.11,0
ORD-005030,4,P-0086,44,6.71,0
ORD-001880,4,P-0069,26,1.46,15
ORD-000844,5,P-0036,39,3.04,5
ORD-001720,1,P-0107,11,5.4,10
ORD-002337,1,P-0027,32,3.7,0
ORD-002421,3,P-0002,9,8.2,0
ORD-003023,1,P-0116,42,4.05,15
ORD-001465,6,P-0015,45,3.45,5
ORD-000803,2,P-0045,10,6.31,10
ORD-003685,2,P-0068,20,1.51,0
ORD-003372,1,P-0116,15,3.81,0
ORD-001040,2,P-0080,23,4.68,0
ORD-002749,2,P-0106,2,4.46,0
ORD-002717,4,P-0018,45,2.79,8
ORD-004822,2,P-0008,13,3.68,0
ORD-004997,6,P-0081,42,6.97,10
ORD-001710,1,P-0108,43,2.26,8
ORD-000911,6,P-0055,40,4.86,0
ORD-004457,2,P-0032,37,6.35,0
ORD-002170,3,P-0005,36,5.85,8
ORD-001954,2,P-0009,12,3.98,10
ORD-002011,5,P-0105,33,4.16,10
ORD-004057,2,P-0079,39,6.69,0
ORD-004061,1,P-0042,45,2.38,0
ORD-001676,2,P-0070,41,1.53,0
ORD-001408,1,P-0007,5,3.81,10
ORD-002938,5,P-0115,28,2.72,5
ORD-000282,6,P-0112,7,6.51,0
ORD-001284,4,P-0022,1,1.73,15
ORD-003196,4,P-0050,6,4.44,8
ORD-004918,2,P-0113,44,2.74,8
ORD-004058,1,P-0119,29,4.43,5
ORD-000893,3,P-0103,23,3.57,0
ORD-005256,3,P-0091,8,3.64,0
ORD-004355,1,P-0090,6,7.14,0
ORD-005320,3,P-0038,32,5.64,10
ORD-001091,3,P-0066,19,2.72,0
ORD-003394,4,P-0057,38,6.72,0
ORD-003182,1,P-0080,43,4.62,10
ORD-001287,2,P-0071,24,8.62,8
ORD-004967,3,P-0086,6,6.78,15
ORD-002608,2,P-0056,-4,4.77,0
ORD-001654,1,P-0032,32,6.52,15
ORD-002691,4,P-0101,3,4.69,15
ORD-005543,3,P-0066,21,2.87,0
ORD-000117,1,P-0099,23,4.53,0
ORD-005514,5,P-0026,29,8.65,5
ORD-003978,3,P-0021,44,3.86,0
ORD-004926,4,P-0057,40,6.87,15
ORD-003923,5,P-0071,30,9.08,10
ORD-002820,1,P-0063,35,4.74,5
ORD-003135,3,P-0068,10,1.51,8
ORD-000530,2,P-0029,38,2.87,15
ORD-000222,5,P-0006,32,4.79,10
ORD-001741,4,P-0026,14,8.16,0
ORD-003660,5,P-0113,23,2.71,0
ORD-003309,4,P-0079,11,6.43,0
ORD-004499,1,P-0050,14,4.47,10
ORD-000618,1,P-0051,5,4.64,0
ORD-003729,2,P-0087,4,3.78,15
ORD-002065,3,P-0096,7,5.15,0
ORD-002713,1,P-0039,43,6.98,0
ORD-005066,1,P-0118,3,4.84,0
ORD-003749,1,P-0096,47,5.19,0
ORD-005139,2,P-0087,46,3.73,0
ORD-004336,5,P-0067,43,6.36,15
ORD-002655,1,P-0055,32,5.22,15
ORD-001477,1,P-0115,1,2.66,0
ORD-002286,6,P-0035,28,5.95,0
ORD-000154,6,P-0054,8,5.13,10
ORD-004846,4,P-0023,6,2.27,0
ORD-002667,2,P-0120,17,5.05,15
ORD-001676,5,P-0009,5,3.78,8
ORD-000105,3,P-0025,28,3.11,8
ORD-002278,1,P-0039,42,0.0,10
ORD-004698,5,P-0084,39,4.08,0
ORD-005382,2,P-0114,41,3.81,0
ORD-005162,2,P-0054,10,4.79,0
ORD-002542,2,P-0119,12,4.62,10
ORD-000245,2,P-0006,31,4.64,0
ORD-002135,3,P-0007,10,3.71,0
ORD-003649,1,P-0053,40,7.14,0
ORD-005637,1,P-0049,13,2.4,15
ORD-000261,4,P-0015,31,3.34,0
ORD-002961,1,P-0059,26,6.41,10
ORD-004102,1,P-0038,5,5.84,0
ORD-003772,5,P-0105,34,3.93,8
ORD-000995,2,P-0063,17,4.99,10
ORD-002092,3,P-0073,35,5.12,5
ORD-004360,3,P-0032,40,6.43,8
ORD-000791,2,P-0059,14,6.31,5
ORD-003006,4,P-0094,37,5.82,10
ORD-005580,4,P-0029,30,2.63,0
ORD-005167,3,P-0024,11,3.05,0
ORD-000696,6,P-0053,18,7.46,5
ORD-004642,4,P-0022,25,1.58,0
ORD-002469,1,P-0007,36,3.54,5
ORD-002965,3,P-0070,46,1.6,8
ORD-000226,2,P-0076,19,2.24,0
ORD-002157,2,P-0024,24,3.1,0
ORD-004360,6,P-0031,26,3.11,0
ORD-000960,6,P-0103,30,3.45,0
ORD-002909,3,P-0111,29,3.77,0
ORD-004862,3,P-0004,-1,5.75,0
ORD-001375,1,P-0997,21,6.07,5
ORD-003147,2,P-0014,17,3.4,0
ORD-001013,5,P-0074,47,6.81,10
ORD-002089,2,P-0072,2,2.96,8
ORD-004550,2,P-0096,9,4.96,10
ORD-005540,3,P-0117,13,4.33,0
ORD-001962,5,P-0059,33,6.15,5
ORD-002313,4,P-0088,8,4.74,15
ORD-004258,5,P-0062,42,2.32,0
ORD-000467,1,P-0019,8,3.36,0
ORD-003866,2,P-0077,6,3.72,8
ORD-001741,3,P-0079,1,6.88,0
ORD-005330,2,P-0081,45,7.51,10
ORD-004632,4,P-0087,39,3.62,10
ORD-003519,2,P-0043,10,4.55,0
ORD-001520,2,P-0096,26,5.02,0
ORD-001690,4,P-0077,40,3.82,10
ORD-000120,1,P-0027,31,3.66,15
ORD-004901,3,P-0007,41,3.76,0
ORD-005221,2,P-0030,41,2.39,15
ORD-002034,2,P-0075,27,5.54,15
ORD-002929,1,P-0023,16,2.48,10
ORD-005475,4,P-0089,2,6.49,0
ORD-005522,4,P-0054,48,4.89,0
ORD-002954,1,P-0016,35,5.07,0
ORD-001748,6,P-0029,40,2.65,0
ORD-002505,1,P-0113,45,2.78,0
ORD-004541,2,P-0025,42,3.02,0
ORD-001794,4,P-0082,5,5.25,0
ORD-004097,1,P-0034,6,7.86,8
